id_municipio,sigla_uf,ano,populacao,nome,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno,is_complete_grouped,DEA_crs_input,DEA_crs_output,DEA_vrs_input,DEA_vrs_output,DEA_irs_input,DEA_drs_input,DEA_scale_efficiency,DEA_returns_nature
1101450,RO,2017,5904,Parecis,99549000,4090793.0,519,5.1,4.2,0.0,4.0,16861.28,7882.07,True,0.35984850800779883,0.35984850800779966,0.5496826706969317,1.0,0.35984850800779894,0.5496826706969318,0.6546477216601245,Crescente
1101559,RO,2017,4931,Teixeirópolis,83325000,4634613.0,624,6.0,4.8,0.0,4.4,16898.2,7427.26,True,0.41811575567131026,0.4181157556713129,0.599008253071487,1.0,0.4181157556713103,0.599008253071487,0.698013347107275,Decrescente
1101708,RO,2017,13106,Urupá,200082000,10122091.0,1653,6.0,4.9,0.6,1.7,15266.44,6123.47,True,0.477751416521374,0.47775141652137293,0.6180791571797799,0.9939999999999963,0.47775141652137354,0.6180791571797799,0.7729615389415422,Decrescente
1101807,RO,2017,8047,Vale do Paraíso,142330000,6310020.0,988,5.1,4.4,0.3,6.2,17687.34,6386.66,True,0.3687946244843573,0.3687946244843397,0.5581664909336984,0.9969999999999929,0.3687946244843572,0.5581664909336983,0.660725124984553,Crescente
1200203,AC,2017,82622,Cruzeiro do Sul,1287867000,45740068.0,6503,4.9,4.2,0.7,6.5,15587.46,7033.69,True,0.38249653064250333,0.38249653064250044,0.48502906534305457,0.9930000000000009,0.3824965306425036,0.4850290653430549,0.7886053805290383,Crescente
1200328,AC,2017,7858,Jordão,78628000,12164453.0,2188,4.2,4.4,1.8,3.1,10006.11,5559.62,True,0.5845342604675704,0.5845342604675665,0.6252374938955241,0.98199999999997,0.5845342604675701,0.6252374938955241,0.9348995640450906,Decrescente
1200351,AC,2017,17897,Marechal Thaumaturgo,195344000,25565213.0,4771,4.2,4.0,2.4,5.9,10914.9,5358.46,True,0.51792779101008,0.5179277910100756,0.5182410174283201,0.9759999999999988,0.5182410174283199,0.5179277910100799,0.9993955970143112,Crescente
1200385,AC,2017,18510,Plácido de Castro,241231000,10710076.0,1386,4.9,4.7,1.3,3.2,13032.47,7727.33,True,0.4603567396901474,0.4603567396901481,0.48426497824635856,0.9870000000000019,0.46035673969014734,0.48426497824635933,0.9506298418630463,Crescente
1200435,AC,2017,6230,Santa Rosa do Purus,71271000,9050789.0,1833,3.4,2.9,8.0,23.7,11439.97,4937.69,True,0.4361386691737967,0.43613866917379396,0.46217875062741176,0.9199999999999974,0.4621787506274128,0.4361386691737967,0.9436579863997091,Crescente
1300086,AM,2017,12978,Anamã,108163000,8366215.0,1361,4.4,4.5,2.6,7.9,8334.34,6147.11,True,0.6561301326222424,0.6561301326222364,0.6592933480353496,0.9739999999999991,0.6592933480353494,0.6561301326222424,0.9952021123487241,Crescente
1300102,AM,2017,20196,Anori,192984000,11745978.0,1592,5.3,4.1,2.2,6.7,9555.56,7378.13,True,0.5640965792928454,0.5640965792928402,0.565704486809379,0.9780000000000134,0.565704486809379,0.5640965792928454,0.9971576900059563,Crescente
1300144,AM,2017,21406,Apuí,193492000,9285600.0,1404,4.5,3.9,6.6,16.9,9039.15,6613.68,True,0.551688948545148,0.551688948545148,0.5655185491730236,0.9339999999999997,0.5655185491730236,0.551688948545148,0.9755452749549965,Crescente
1300508,AM,2017,31542,Barreirinha,239721000,31507972.0,5920,4.0,3.7,4.7,7.6,7600.06,5322.29,True,0.6626946976854837,0.6626946976854838,0.6666050658657353,0.952999999999999,0.6666050658657356,0.6626946976854837,0.9941339056954613,Crescente
1300607,AM,2017,41329,Benjamin Constant,280086000,39483082.0,7512,4.0,3.5,3.0,7.3,6776.98,5256.0,True,0.7126290268161386,0.7126290268161414,0.7145346642025915,0.9699999999999939,0.7145346642025914,0.7126290268161387,0.9973330371752089,Crescente
1300631,AM,2017,18978,Beruri,141498000,23127334.0,4544,4.4,3.0,6.0,11.5,7455.9,5089.64,True,0.6668172441812255,0.6668172441812372,0.6796368453825695,0.9400000000000034,0.6796368453825693,0.6668172441812255,0.9811375717952315,Crescente
1300706,AM,2017,34176,Boca do Acre,365383000,21427715.0,4089,6.0,4.9,0.5,3.1,10691.22,5240.33,True,0.6391083128981296,0.6391083128981375,0.7568644248165979,0.9949999999999986,0.6391083128981291,0.7568644248165977,0.8444158450874439,Crescente
1300805,AM,2017,40464,Borba,296371000,36540166.0,5145,4.8,3.7,3.0,10.5,7324.31,7102.07,True,0.6441694181205414,0.6441694181205281,0.6485596043280143,0.9700000000000043,0.6485596043280141,0.6441694181205414,0.993230867019506,Crescente
1301100,AM,2017,37399,Careiro,272854000,32275073.0,5150,4.5,3.9,2.5,11.4,7295.76,6267.0,True,0.6688963174035129,0.6688963174035146,0.6715870730606506,0.9749999999999989,0.6715870730606506,0.6688963174035129,0.995993437388729,Crescente
1301159,AM,2017,29190,Careiro da Várzea,313356000,16756592.0,2694,4.1,3.9,1.3,4.6,10735.05,6219.97,True,0.5090532457035525,0.509053245703553,0.5370218157591988,0.9870000000000021,0.5090532457035529,0.5370218157591975,0.9479191175574374,Crescente
1301209,AM,2017,84762,Coari,1322937000,58586012.0,10283,3.8,3.0,3.5,11.3,15607.67,5697.37,True,0.3455861884231709,0.34558618842316846,0.3488303444354574,0.9650000000000005,0.34883034443545735,0.3455861884231709,0.990699903078854,Crescente
1301308,AM,2017,27817,Codajás,464273000,14891127.0,2289,4.3,3.0,4.3,15.8,16690.26,6505.52,True,0.33736299561749516,0.33736299561750893,0.3406483984293583,0.957000000000007,0.3406483984293582,0.33736299561749516,0.9903554432458475,Crescente
1301506,AM,2017,19492,Envira,148766000,12600923.0,2398,2.9,2.5,12.0,26.2,7632.16,5254.76,True,0.5609745084054122,0.5609745084054124,0.623360539652055,0.8799999999999971,0.623360539652055,0.5609745084054122,0.8999198260424615,Crescente
1301704,AM,2017,53383,Humaitá,556079000,33954385.0,6399,4.3,3.6,2.1,8.6,10416.78,5306.2,True,0.5176252695469259,0.5176252695469236,0.5194177290806435,0.9790000000000022,0.5176252695469257,0.5194177290806437,0.9965490982818583,Crescente
1301852,AM,2017,47407,Iranduba,697064000,54595291.0,9234,4.5,4.1,2.3,7.4,14703.82,5912.42,True,0.4014888291560228,0.40148882915602097,0.4015727845389403,0.9769999999999992,0.40157278453894035,0.40148882915602285,0.9997909335837739,Crescente
1301902,AM,2017,99854,Itacoatiara,1979493000,84550783.0,13482,5.2,4.4,1.9,4.3,19823.87,6271.38,True,0.34321813517577227,0.3432181351757676,0.37347799910418444,0.9809999999999983,0.34321813517576993,0.3734779991041847,0.9189781888063212,Crescente
1302009,AM,2017,9125,Itapiranga,107713000,8377295.0,1093,4.4,3.7,2.3,7.2,11804.16,7664.5,True,0.436839655838529,0.4368396558385298,0.43717758803235557,0.9769999999999911,0.4371775880323555,0.436839655838529,0.9992270139113317,Crescente
1302306,AM,2017,15824,Jutaí,218569000,25338925.0,4573,3.7,3.2,8.9,12.8,13812.5,5540.99,True,0.36941081846969137,0.3694108184696846,0.3879131017564429,0.910999999999999,0.3879131017564441,0.36941081846969137,0.9523030204368594,Crescente
1302504,AM,2017,96460,Manacapuru,1526357000,64496599.0,11869,4.9,3.8,2.3,7.5,15823.73,5434.04,True,0.3955119926372208,0.3955119926372172,0.39553793217260474,0.9769999999999975,0.3955379321726045,0.3955119926372208,0.9999344196010698,Crescente
1302553,AM,2017,30222,Manaquiri,236248000,18158474.0,3203,4.2,3.8,2.0,5.9,7817.09,5669.21,True,0.6543615839869013,0.6543615839869086,0.654780122086542,0.9800000000000012,0.6547801220865422,0.654361583986901,0.9993607959595551,Crescente
1302603,AM,2017,2130264,Manaus,73225449000,1145513846.0,168953,5.8,4.7,0.7,2.4,34373.88,6780.07,True,0.2470759191079925,0.24707591910801757,0.3851279069044674,0.9930000000000011,0.24707591910799317,0.3851279069044673,0.6415424971249376,Crescente
1302702,AM,2017,54708,Manicoré,495881000,38010714.0,6682,4.8,3.8,3.5,8.8,9064.14,5688.52,True,0.5941953668670255,0.5941953668670298,0.5987072729914213,0.964999999999938,0.5987072729914213,0.5941953668670255,0.9924639196349624,Crescente
1302801,AM,2017,18531,Maraã,153885000,21995306.0,3376,3.2,3.1,3.2,12.0,8304.19,6515.2,True,0.5481085480101079,0.548108548010108,0.5522241746563383,0.9679999999999991,0.5522241746563388,0.5481085480101079,0.992547181316733,Crescente
1302900,AM,2017,62212,Maués,459063000,52658908.0,9969,4.8,3.8,2.6,11.9,7379.01,5282.27,True,0.7067533259466448,0.7067533259466385,0.7093650725089123,0.9739999999999418,0.7093650725089121,0.7067533259466448,0.9963181912057916,Crescente
1303007,AM,2017,20902,Nhamundá,142267000,15023598.0,2669,5.1,4.3,0.8,2.7,6806.38,5628.92,True,0.7790620191948185,0.779062019194814,0.8100006185679063,0.9920000000000002,0.7790620191948185,0.8100006185679062,0.9618042274735695,Crescente
1303106,AM,2017,36431,Nova Olinda do Norte,234351000,27625205.0,4376,4.3,3.5,2.8,10.3,6432.74,6312.89,True,0.6956069404712522,0.6956069404712596,0.6972298657009814,0.9719999999999962,0.6972298657009814,0.6956069404712522,0.9976723239930383,Crescente
1303205,AM,2017,18586,Novo Airão,131745000,12033766.0,2170,5.3,3.6,3.6,8.8,7088.4,5545.51,True,0.7525309405429689,0.7525309405429607,0.7595569474073542,0.963999999999996,0.7595569474073542,0.7525309405429689,0.9907498616287196,Crescente
1303403,AM,2017,113832,Parintins,1092155000,76978239.0,11998,5.2,4.2,1.1,3.8,9594.45,6415.92,True,0.5843143399536596,0.5843143399536164,0.6068905350823125,0.9890000000001009,0.5843143399536594,0.6068905350823127,0.9628002187814794,Crescente
1303536,AM,2017,34574,Presidente Figueiredo,445555000,47887520.0,5949,5.0,4.5,2.0,5.7,12887.0,8049.68,True,0.44285085978524763,0.4428508597852473,0.44336759070268317,0.9800000000000011,0.44336759070268333,0.44285085978524774,0.9988345315979984,Crescente
1303569,AM,2017,32001,Rio Preto da Eva,384152000,24592147.0,4036,4.8,4.2,2.7,6.4,12004.37,6093.2,True,0.4771627000125817,0.47716270001258015,0.4787047158874188,0.9729999999999994,0.47870471588741925,0.4771627000125817,0.996778774422603,Crescente
1303601,AM,2017,23765,Santa Isabel do Rio Negro,122726000,12072040.0,1381,4.3,3.9,1.9,4.3,5164.15,8741.52,True,0.7818718394189246,0.7818718394189271,0.8546208418705041,0.9810000000000011,0.7818718394189221,0.8546208418705031,0.9148756982191609,Crescente
1304005,AM,2017,9211,Silves,96376000,9271048.0,1784,4.0,4.4,0.6,4.5,10463.14,5196.78,True,0.5689011314283805,0.5689011314283825,0.7156513607858206,0.994000000000001,0.5689011314283801,0.7156513607858204,0.794941730850199,Crescente
1304062,AM,2017,63635,Tabatinga,463248000,40508756.0,9445,4.1,3.0,3.5,8.1,7279.77,4288.91,True,0.6978071422986418,0.697807142298647,0.7010220442906218,0.965669996557725,0.7010220442906216,0.6978071422986418,0.9954139787497935,Crescente
1304104,AM,2017,17930,Tapauá,338884000,9571153.0,2659,3.8,4.1,6.8,8.3,18900.39,3599.53,True,0.357590116878667,0.3575901168786691,0.41089486640725303,0.9320000000000005,0.3575901168786676,0.4108948664072527,0.8702715612033134,Crescente
1304203,AM,2017,62021,Tefé,746603000,55930548.0,9413,4.1,4.2,5.3,7.0,12037.91,5941.84,True,0.4754701585259452,0.4754701585259384,0.4798407455967779,0.9470000000000006,0.47984074559677814,0.4754701585259452,0.990891588280197,Crescente
1304237,AM,2017,18782,Tonantins,123847000,19757452.0,2749,3.3,3.2,3.2,3.9,6593.92,7187.14,True,0.6601908677438317,0.6601908677438314,0.6622948473215144,0.9679999999999993,0.662294847321514,0.6601908677438326,0.9968231980269939,Crescente
1304260,AM,2017,13428,Uarini,186574000,16309735.0,2372,3.3,2.4,5.9,14.1,13894.4,6875.94,True,0.35720441460353786,0.3572044146035424,0.3703808653583871,0.9410000000000038,0.37038086535838716,0.35720441460353786,0.9644245910433319,Crescente
1304302,AM,2017,16968,Urucará,298331000,15555735.0,2272,5.1,4.5,0.9,0.9,17581.98,6846.71,True,0.3687879747501405,0.368787974750118,0.5751983646300087,0.9910000000000038,0.3687879747501407,0.5751983646300087,0.6411492059567313,Decrescente
1304401,AM,2017,22148,Urucurituba,143101000,13481455.0,1813,3.6,3.5,2.5,11.2,6461.13,7435.99,True,0.6568543296853235,0.6568543296853272,0.658151982047194,0.9749999999999999,0.6581519820471932,0.656854329685324,0.9980283393543325,Crescente
1400159,RR,2017,11945,Bonfim,266844000,15654923.0,1928,4.5,4.4,1.3,2.6,22339.39,8119.77,True,0.28853733980300483,0.2885373398029999,0.3858106363153816,0.9870000000000032,0.28853733980300494,0.3858106363153816,0.7478729528004496,Decrescente
1500131,PA,2017,7231,Abel Figueiredo,80633000,7766985.0,1282,5.1,3.6,0.8,4.4,11151.02,6058.49,True,0.5240270958479832,0.5240270958480024,0.5845543389381069,0.9919999999999976,0.5240270958479829,0.5845543389381078,0.8964557457565423,Crescente
1500206,PA,2017,54096,Acará,932175000,73029875.0,13263,3.7,3.3,4.5,9.7,17231.87,5506.29,True,0.3177852837996711,0.3177852837996751,0.32249959226143665,0.9550000000000012,0.3224995922614379,0.3177852837996711,0.9853819707841867,Crescente
1500305,PA,2017,38144,Afuá,358271000,49046328.0,11407,3.3,2.7,6.9,14.7,9392.59,4299.67,True,0.5313540325952402,0.5313540325952391,0.5566135629403071,0.9310000000000002,0.5566135629403071,0.5313540325952402,0.9546192690461339,Crescente
1500347,PA,2017,26682,Água Azul do Norte,443365000,16427614.0,2103,3.5,3.4,1.0,3.9,16616.63,7811.51,True,0.32667926394164293,0.32667926394164226,0.3943156431819307,0.9900000000000014,0.3266792639416431,0.3943156431819311,0.8284714785989825,Crescente
1500404,PA,2017,55246,Alenquer,609255000,51956481.0,11120,4.0,3.4,2.1,8.7,11028.04,4672.35,True,0.490465980561987,0.4904659805619894,0.499792343519561,0.9789999999999961,0.4904659805619868,0.49979234351956053,0.9813395241473742,Crescente
1500503,PA,2017,33195,Almeirim,666123000,37182801.0,7956,3.6,2.5,9.8,23.0,20066.97,4673.55,True,0.2692643100680266,0.269264310068019,0.2883165880440364,0.9020000000000027,0.28831658804403737,0.2692643100680266,0.9339188976074458,Crescente
1500602,PA,2017,111435,Altamira,2501060000,105941946.0,19263,5.5,4.8,1.1,1.2,22444.12,5499.76,True,0.3435034192922871,0.3435034192922941,0.5913520988049946,0.9889999999999995,0.3435034192922844,0.5913520988049947,0.5808779912786974,Crescente
1500701,PA,2017,28466,Anajás,204751000,38418489.0,8438,3.3,3.0,4.5,9.5,7192.83,4553.03,True,0.674621109079999,0.674621109079999,0.6817410400407546,0.9549999999999996,0.6817410400407545,0.674621109079999,0.9895562529720522,Crescente
1500800,PA,2017,516057,Ananindeua,6980443000,136131618.0,27442,5.2,4.8,1.2,0.9,13526.5,4960.7,True,0.5187580623874035,0.5187580623873868,0.7940044393499123,0.991,0.5187580623874031,0.7940044393499123,0.6533440327010445,Decrescente
1500859,PA,2017,27096,Anapu,351211000,29337371.0,6682,4.2,3.3,3.4,7.9,12961.73,4390.51,True,0.4418852476148473,0.44188524761485415,0.44390081098536405,0.9660000000000004,0.4439008109853635,0.4418852476148473,0.99545942850151,Crescente
1500958,PA,2017,30471,Aurora do Pará,277394000,26536966.0,4949,4.6,4.4,1.1,2.5,9103.54,5362.09,True,0.6372991038760154,0.6372991038760117,0.7010765438486407,0.9889999999999978,0.6372991038760153,0.7010765438486408,0.9090292771421054,Crescente
1501006,PA,2017,15947,Aveiro,144716000,15191834.0,3044,3.6,3.2,3.4,11.9,9074.81,4990.75,True,0.5483292938660164,0.5483292938660175,0.5542093477767689,0.9659999999999997,0.5542093477767691,0.5483292938660164,0.9893901935535,Crescente
1501105,PA,2017,29808,Bagre,176250000,25193651.0,5502,3.9,3.4,5.3,14.1,5912.84,4579.0,True,0.7830799579344551,0.7830799579344475,0.7974137478285298,0.9476120581985351,0.7974137478285297,0.7830799579344551,0.9820246516527866,Crescente
1501253,PA,2017,3200,Bannach,76465000,4981203.0,680,4.0,4.0,4.5,9.2,23895.31,7325.3,True,0.2545472578302706,0.2545472578302701,0.25623487975896536,0.9549999999999974,0.25454725783027066,0.25623487975896564,0.993413769701134,Crescente
1501303,PA,2017,121190,Barcarena,4818669000,111782905.0,16626,4.0,3.6,1.4,3.9,39761.28,6723.38,True,0.15594981532269184,0.1559498153226923,0.261859248583812,0.9859999999999939,0.1559498153226925,0.2618592485838124,0.5955482426765528,Crescente
1501402,PA,2017,1452275,Belém,30244780000,476830500.0,41966,5.1,4.3,1.9,1.6,20825.79,11362.31,True,0.28367152728119155,0.2836715272811894,0.35052264238826436,0.9839999999999994,0.28367152728119155,0.3505226423882643,0.8092816068839751,Crescente
1501451,PA,2017,17249,Belterra,158065000,17403194.0,3619,4.6,4.2,1.0,4.0,9163.72,4808.84,True,0.6289880166185066,0.6289880166185067,0.7221756111826156,0.9899999999999995,0.628988016618507,0.7221756111826162,0.8709626950548669,Crescente
1501501,PA,2017,60990,Benevides,1394023000,36992025.0,6446,6.2,5.1,0.0,0.0,22856.58,5738.76,True,0.376662614566406,0.3766626145664452,0.9355278840726546,1.0,0.37666261456640415,0.9355278840726544,0.40262040392283355,Crescente
1501576,PA,2017,16517,Bom Jesus do Tocantins,164637000,12154225.0,2199,4.7,3.8,2.9,6.8,9967.73,5527.16,True,0.5537655738455054,0.5537655738455143,0.5552236936214648,0.9710000000000033,0.555223693621465,0.5537655738455054,0.9973738156481601,Crescente
1501725,PA,2017,14689,Brasil Novo,240063000,16393987.0,3041,5.3,4.4,2.1,5.4,16343.05,5390.99,True,0.4191042396720851,0.4191042396720838,0.4441330136534333,0.9790000000000013,0.4191042396720845,0.44413301365343305,0.9436457700465414,Crescente
1501782,PA,2017,64194,Breu Branco,580409000,51172458.0,9525,4.4,3.6,2.4,8.4,9041.48,5372.44,True,0.5807944737378816,0.5807944737378848,0.5813762593742602,0.9760000000000018,0.5813762593742601,0.5807944737378816,0.9989992958484326,Crescente
1501808,PA,2017,99896,Breves,743334000,124708892.0,26823,3.5,3.7,4.1,10.1,7441.08,4649.33,True,0.6876011084675443,0.687601108467545,0.6945505897190022,0.9590000000000005,0.694550589719002,0.6876011084675443,0.9899942763647073,Crescente
1501907,PA,2017,28331,Bujaru,498799000,24892226.0,5618,4.0,3.7,2.5,8.5,17606.12,4430.8,True,0.33832666867362216,0.33832666867362143,0.3428158618008853,0.9750000000000011,0.33832666867362216,0.34281586180088514,0.9869049433603204,Crescente
1502103,PA,2017,134100,Cametá,1183561000,133091639.0,27457,3.8,3.2,3.5,9.2,8825.96,4847.28,True,0.5708575802247959,0.5708575802247905,0.5739958233300347,0.964999999999995,0.5739958233300347,0.5708575802247959,0.9945326377341349,Crescente
1502152,PA,2017,36027,Canaã dos Carajás,4089225000,79759352.0,9652,5.0,3.6,0.7,2.2,113504.45,8263.51,True,0.08031920478759874,0.08031920478759624,0.15666253803097982,0.992999999999991,0.08031920478759513,0.15666253803097988,0.512689286137543,Crescente
1502301,PA,2017,52839,Capitão Poço,454009000,33993962.0,7146,3.7,3.4,4.1,8.1,8592.31,4757.06,True,0.5947100640071187,0.5947100640071208,0.5971920214026751,0.9590000000000034,0.5971920214026751,0.5947100640071187,0.9958439541946209,Crescente
1502400,PA,2017,195253,Castanhal,3758255000,124720405.0,18049,4.8,3.9,1.3,3.3,19248.13,6910.1,True,0.3210277262377206,0.32102772623772086,0.3987060034702528,0.9869999999999967,0.3210277262377202,0.39870600347025287,0.8051740466498198,Crescente
1502509,PA,2017,23066,Chaves,181414000,23485229.0,5593,3.3,3.1,3.0,8.4,7865.0,4199.04,True,0.6490060248589375,0.6490060248589374,0.6512245044608974,0.9705567732928866,0.6512245044608975,0.6490060248589375,0.9965933720448735,Crescente
1502707,PA,2017,46571,Conceição do Araguaia,559420000,30213745.0,4342,4.6,3.5,2.4,6.1,12012.2,6958.49,True,0.45161009886829195,0.45161009886830134,0.45224374893288594,0.9759999999999965,0.4522437489328862,0.45161009886829195,0.9985988749074163,Crescente
1502756,PA,2017,32395,Concórdia do Pará,292381000,38096757.0,5861,3.8,2.9,2.7,9.1,9025.5,6500.04,True,0.5265166941742665,0.5265166941742623,0.5281790999032681,0.9730000000000023,0.5281790999032683,0.5265166941742665,0.9968525719224671,Crescente
1502772,PA,2017,17453,Curionópolis,860118000,21173802.0,3506,5.3,4.0,1.3,2.3,49281.96,6039.3,True,0.1703689917943702,0.17036899179438977,0.30594936865791683,0.987000000000001,0.1703689917943696,0.30594936865791683,0.5568535491402188,Decrescente
1502855,PA,2017,13996,Curuá,120943000,17593224.0,3173,3.8,3.6,1.8,3.9,8641.25,5544.67,True,0.6013435635597314,0.601343563559733,0.6117812659291273,0.9820000000000013,0.6013435635597322,0.6117812659291274,0.9829388329609212,Crescente
1502905,PA,2017,38959,Curuçá,276241000,23736443.0,4677,3.8,3.8,2.5,4.8,7090.56,5075.14,True,0.7265891590437308,0.7265891590437353,0.727494668731299,0.974999999999999,0.7274946687312993,0.7265891590437308,0.9987553040228496,Crescente
1502939,PA,2017,58071,Dom Eliseu,679845000,43516581.0,7031,5.4,3.8,1.0,8.9,11707.13,6189.24,True,0.5183038197714548,0.5183038197714556,0.5553681054245291,0.9899999999999987,0.5183038197714545,0.5553681054245292,0.933261767661753,Crescente
1502954,PA,2017,32892,Eldorado do Carajás,359402000,34320854.0,6187,4.4,3.2,3.3,9.6,10926.73,5547.25,True,0.49659798010745365,0.496597980107485,0.4993078575597888,0.9670000000000024,0.499307857559789,0.49659798010745365,0.9945727322105868,Crescente
1503044,PA,2017,19746,Floresta do Araguaia,249651000,20097668.0,3500,4.3,3.5,2.2,7.9,12643.12,5742.19,True,0.43697079043535525,0.43697079043535203,0.4378449615627976,0.9779999999999953,0.43697079043535586,0.43784496156279745,0.9980034687979,Crescente
1503077,PA,2017,25363,Garrafão do Norte,242307000,32076350.0,6045,3.7,3.7,2.6,6.5,9553.56,5306.26,True,0.558483748325021,0.5584837483250237,0.5591436435552117,0.9739999999999989,0.5591436435552127,0.558483748325021,0.9988198109058436,Crescente
1503093,PA,2017,39352,Goianésia do Pará,373555000,39021359.0,5924,4.5,3.2,3.0,8.0,9492.66,6587.0,True,0.536650842617527,0.5366508426175194,0.5384887094851217,0.9700000000000012,0.5384887094851218,0.536650842617527,0.9965869908965186,Crescente
1503101,PA,2017,32458,Gurupá,230596000,51947799.0,8891,3.3,2.9,6.6,8.8,7104.44,5842.74,True,0.6358637926517725,0.6358637926517758,0.6491802546694903,0.9339999999999999,0.6491802546694903,0.6358637926517725,0.9794872657910746,Crescente
1503200,PA,2017,37753,Igarapé-Açu,304516000,20494819.0,2909,3.8,3.1,4.0,8.6,8066.01,7045.31,True,0.5571987504062181,0.5571987504062202,0.5628643322148988,0.9600000000000092,0.5628643322148987,0.557198750406218,0.9899343740855165,Crescente
1503309,PA,2017,60994,Igarapé-Miri,376753000,8431753.0,13740,3.8,3.5,3.0,6.8,6176.89,613.66,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Constante
1503457,PA,2017,62237,Ipixuna do Pará,541030000,38901203.0,7032,4.5,3.8,2.8,6.0,8693.06,5532.03,True,0.6047027121579448,0.6047027121579593,0.6058863928342292,0.9720000000000112,0.6058863928342294,0.6047027121579448,0.9980463653082762,Crescente
1503606,PA,2017,98523,Itaituba,1770962000,101427954.0,17619,4.8,4.1,3.1,7.0,17975.11,5756.74,True,0.34981412870910167,0.34981412870909895,0.352768918597165,0.9689999999999998,0.3498141287091015,0.3527689185971648,0.9916240072968631,Crescente
1503705,PA,2017,51835,Itupiranga,560443000,48165300.0,9173,3.9,3.3,2.8,7.3,10812.06,5250.77,True,0.48464764527426485,0.484647645274264,0.4858814431698307,0.9720000000000131,0.48588144316983056,0.48464764527426474,0.9974607017557273,Crescente
1503754,PA,2017,8059,Jacareacanga,327691000,29598016.0,4899,3.8,3.2,4.8,7.5,40661.5,6041.64,True,0.14747403311566226,0.14747403311566235,0.1482148707219777,0.9520000000000024,0.1482148707219777,0.14747403311566226,0.9950015973248386,Crescente
1503804,PA,2017,57526,Jacundá,489217000,34561075.0,7017,4.3,3.4,1.8,6.1,8504.28,4925.33,True,0.6193465330126682,0.619346533012667,0.6215458936077775,0.9820000000000001,0.619346533012668,0.6215458936077773,0.9964614670972355,Crescente
